,order_id,product_id,store_id,product_name,product_category,city,date_of_sale,quantity_sold,sales_amount,month,year
1151,1152,49,2,StringSage,Software Development Tools,Osaka,2023-04-22,5,324.98,4,2023
1152,1153,54,3,CircuitCanvas,Creative & Design Tools,Yokohama,2023-04-22,7,232.91,4,2023
1153,1154,89,3,StringStream Pro,Software Development Tools,Yokohama,2023-04-22,4,196.54,4,2023
1154,1155,68,1,FunctionFusion Pro,Software Development Tools,Tokyo,2023-04-22,9,486.29,4,2023
1155,1156,95,1,LambdaLegend,Educational Tools,Tokyo,2023-04-23,5,213.66,4,2023
1156,1157,40,2,LambdaLark,Educational Tools,Osaka,2023-04-23,5,128.53,4,2023
1157,1158,9,3,DevDive,Software Development Tools,Yokohama,2023-04-23,3,78.17,4,2023
1158,1159,94,3,SyntaxStar Plus,Software Development Tools,Yokohama,2023-04-23,3,441.13,4,2023
1159,1160,88,3,VarVista Pro,Educational Tools,Yokohama,2023-04-23,2,230.56,4,2023
1160,1161,95,3,LambdaLegend,Educational Tools,Yokohama,2023-04-23,6,143.06,4,2023
1161,1162,15,2,LoopLark,Creative & Design Tools,Osaka,2023-04-24,3,303.57,4,2023
1162,1163,98,3,CodeCruise Plus,Software Development Tools,Yokohama,2023-04-24,1,141.82,4,2023
1163,1164,46,3,AlgoAtlas,Data Analysis & Management,Yokohama,2023-04-25,6,415.11,4,2023
1164,1165,2,2,ScriptSprint,Software Development Tools,Osaka,2023-04-25,5,383.53,4,2023
1165,1166,4,3,ByteBreeze,Creative & Design Tools,Yokohama,2023-04-26,3,26.0,4,2023
1166,1167,9,2,DevDive,Software Development Tools,Osaka,2023-04-26,5,367.63,4,2023
1167,1168,27,1,ScriptSeeker,Software Development Tools,Tokyo,2023-04-26,7,163.47,4,2023
1168,1169,24,1,CodeCanvas,Software Development Tools,Tokyo,2023-04-26,2,341.29,4,2023
1169,1170,16,3,StringScribe,Software Development Tools,Yokohama,2023-04-27,5,452.1,4,2023
1170,1171,70,3,CodeCove,Software Development Tools,Yokohama,2023-04-28,7,60.53,4,2023
1171,1172,31,2,BitBliss,Creative & Design Tools,Osaka,2023-04-28,3,13.29,4,2023
1172,1173,100,2,LogicLyric,Software Development Tools,Osaka,2023-04-28,7,163.3,4,2023
1173,1174,90,3,ModuleMagic,Technology & Gadgets,Yokohama,2023-04-29,6,134.62,4,2023
1174,1175,70,1,CodeCove,Software Development Tools,Tokyo,2023-04-29,9,410.19,4,2023
1175,1176,55,3,VarVenture,Educational Tools,Yokohama,2023-04-30,1,303.08,4,2023
1176,1177,80,1,FlowFleet,Technology & Gadgets,Tokyo,2023-04-30,5,26.36,4,2023
1177,1178,93,2,DataDream Pro,Data Analysis & Management,Osaka,2023-04-30,7,406.5,4,2023
1178,1179,6,3,PixelPilot,Creative & Design Tools,Yokohama,2023-05-01,3,283.33,5,2023
1179,1180,100,2,LogicLyric,Software Development Tools,Osaka,2023-05-01,9,454.62,5,2023
1180,1181,12,2,BitBard,Software Development Tools,Osaka,2023-05-02,6,64.27,5,2023
1181,1182,76,3,BinaryBard Pro,Software Development Tools,Yokohama,2023-05-02,7,130.98,5,2023
1182,1183,34,3,LoopLuxe,Creative & Design Tools,Yokohama,2023-05-03,5,236.95,5,2023
1183,1184,24,1,CodeCanvas,Software Development Tools,Tokyo,2023-05-03,5,334.87,5,2023
1184,1185,19,3,MethodMingle,Educational Tools,Yokohama,2023-05-03,9,124.75,5,2023
1185,1186,19,1,MethodMingle,Educational Tools,Tokyo,2023-05-04,5,268.36,5,2023
1186,1187,26,3,AlgoAria,Technology & Gadgets,Yokohama,2023-05-04,2,26.89,5,2023
1187,1188,51,1,FlowFusion,Technology & Gadgets,Tokyo,2023-05-05,6,54.01,5,2023
1188,1189,88,2,VarVista Pro,Educational Tools,Osaka,2023-05-05,4,110.19,5,2023
1189,1190,56,2,LambdaLyric,Educational Tools,Osaka,2023-05-05,6,381.17,5,2023
1190,1191,6,3,PixelPilot,Creative & Design Tools,Yokohama,2023-05-05,3,220.5,5,2023
1191,1192,41,1,CodeCraft,Software Development Tools,Tokyo,2023-05-05,8,284.0,5,2023
1192,1193,83,3,SyntaxScribe,Software Development Tools,Yokohama,2023-05-05,5,336.76,5,2023
1193,1194,98,2,CodeCruise Plus,Software Development Tools,Osaka,2023-05-06,9,284.44,5,2023
1194,1195,2,1,ScriptSprint,Software Development Tools,Tokyo,2023-05-06,1,250.79,5,2023
1195,1196,49,3,StringSage,Software Development Tools,Yokohama,2023-05-07,3,24.97,5,2023
1196,1197,11,3,FunctionFusion,Software Development Tools,Yokohama,2023-05-07,4,73.72,5,2023
1197,1198,51,3,FlowFusion,Technology & Gadgets,Yokohama,2023-05-08,4,381.63,5,2023
1198,1199,92,3,EchoElite Pro,Technology & Gadgets,Yokohama,2023-05-08,2,322.17,5,2023
1199,1200,2,3,ScriptSprint,Software Development Tools,Yokohama,2023-05-09,5,428.53,5,2023
1200,1201,90,2,ModuleMagic,Technology & Gadgets,Osaka,2023-05-09,2,344.02,5,2023
1201,1202,74,1,DataDive,Data Analysis & Management,Tokyo,2023-05-09,4,187.47,5,2023
1202,1203,75,2,VarVoyager,Educational Tools,Osaka,2023-05-09,9,77.39,5,2023
1203,1204,13,2,ModuleMuse,Creative & Design Tools,Osaka,2023-05-09,3,403.15,5,2023
1204,1205,26,1,AlgoAria,Technology & Gadgets,Tokyo,2023-05-10,1,129.73,5,2023
1205,1206,5,3,SyntaxSage,Software Development Tools,Yokohama,2023-05-11,2,459.92,5,2023
1206,1207,72,1,ByteBard,Software Development Tools,Tokyo,2023-05-12,5,25.12,5,2023
1207,1208,63,1,ClassCraft,Educational Tools,Tokyo,2023-05-12,7,299.31,5,2023
1208,1209,1,1,CodeNest IDE,Software Development Tools,Tokyo,2023-05-12,1,435.78,5,2023
1209,1210,54,3,CircuitCanvas,Creative & Design Tools,Yokohama,2023-05-12,4,434.8,5,2023
1210,1211,61,2,ScriptSage,Software Development Tools,Osaka,2023-05-13,8,406.83,5,2023
1211,1212,6,3,PixelPilot,Creative & Design Tools,Yokohama,2023-05-13,9,43.02,5,2023
1212,1213,59,3,AlgoAurora,Creative & Design Tools,Yokohama,2023-05-13,6,115.61,5,2023
1213,1214,34,1,LoopLuxe,Creative & Design Tools,Tokyo,2023-05-14,6,451.64,5,2023
1214,1215,96,2,FunctionFleet Pro,Software Development Tools,Osaka,2023-05-15,4,61.36,5,2023
1215,1216,96,1,FunctionFleet Pro,Software Development Tools,Tokyo,2023-05-15,5,38.27,5,2023
1216,1217,42,2,FlowFlare,Technology & Gadgets,Osaka,2023-05-15,5,314.46,5,2023
1217,1218,94,2,SyntaxStar Plus,Software Development Tools,Osaka,2023-05-15,4,341.17,5,2023
1218,1219,77,3,PixelPilot Plus,Creative & Design Tools,Yokohama,2023-05-16,1,127.04,5,2023
1219,1220,40,2,LambdaLark,Educational Tools,Osaka,2023-05-16,9,362.03,5,2023
1220,1221,33,1,BinaryBard,Software Development Tools,Tokyo,2023-05-16,6,207.35,5,2023
1221,1222,38,2,CircuitCruise,Technology & Gadgets,Osaka,2023-05-17,8,491.13,5,2023
1222,1223,75,3,VarVoyager,Educational Tools,Yokohama,2023-05-17,2,276.98,5,2023
1223,1224,37,1,DataDream,Data Analysis & Management,Tokyo,2023-05-17,7,367.94,5,2023
1224,1225,45,3,EchoElite,Technology & Gadgets,Yokohama,2023-05-17,3,411.44,5,2023
1225,1226,74,2,DataDive,Data Analysis & Management,Osaka,2023-05-18,9,175.3,5,2023
1226,1227,66,2,ModuleMuse Pro,Creative & Design Tools,Osaka,2023-05-18,9,310.6,5,2023
1227,1228,56,2,LambdaLyric,Educational Tools,Osaka,2023-05-18,8,439.9,5,2023
1228,1229,34,3,LoopLuxe,Creative & Design Tools,Yokohama,2023-05-18,4,113.45,5,2023
1229,1230,5,3,SyntaxSage,Software Development Tools,Yokohama,2023-05-19,4,35.43,5,2023
1230,1231,25,2,LogicLantern,Software Development Tools,Osaka,2023-05-19,2,299.79,5,2023
1231,1232,77,1,PixelPilot Plus,Creative & Design Tools,Tokyo,2023-05-19,5,182.78,5,2023
1232,1233,25,1,LogicLantern,Software Development Tools,Tokyo,2023-05-20,2,55.9,5,2023
1233,1234,51,2,FlowFusion,Technology & Gadgets,Osaka,2023-05-21,1,94.21,5,2023
1234,1235,62,3,MethodMingle Pro,Educational Tools,Yokohama,2023-05-21,7,213.65,5,2023
1235,1236,62,1,MethodMingle Pro,Educational Tools,Tokyo,2023-05-21,3,348.15,5,2023
1236,1237,26,1,AlgoAria,Technology & Gadgets,Tokyo,2023-05-21,8,90.76,5,2023
1237,1238,66,2,ModuleMuse Pro,Creative & Design Tools,Osaka,2023-05-22,6,160.01,5,2023
1238,1239,98,2,CodeCruise Plus,Software Development Tools,Osaka,2023-05-22,4,283.9,5,2023
1239,1240,2,3,ScriptSprint,Software Development Tools,Yokohama,2023-05-22,3,342.0,5,2023
1240,1241,82,1,LoopLyric,Creative & Design Tools,Tokyo,2023-05-22,7,473.85,5,2023
1241,1242,18,3,PixelPulse,Creative & Design Tools,Yokohama,2023-05-23,7,445.14,5,2023
1242,1243,73,1,DevDrift,Software Development Tools,Tokyo,2023-05-23,4,117.07,5,2023
1243,1244,28,2,FunctionFleet,Software Development Tools,Osaka,2023-05-23,4,328.88,5,2023
1244,1245,98,1,CodeCruise Plus,Software Development Tools,Tokyo,2023-05-23,3,135.19,5,2023
1245,1246,7,1,LogicLoom,Software Development Tools,Tokyo,2023-05-23,1,393.68,5,2023
1246,1247,66,3,ModuleMuse Pro,Creative & Design Tools,Yokohama,2023-05-24,6,451.68,5,2023
1247,1248,60,2,LoopLantern,Creative & Design Tools,Osaka,2023-05-24,5,306.69,5,2023
1248,1249,90,1,ModuleMagic,Technology & Gadgets,Tokyo,2023-05-24,5,114.56,5,2023
1249,1250,67,1,EchoEssence,Technology & Gadgets,Tokyo,2023-05-24,5,199.82,5,2023
1250,1251,90,2,ModuleMagic,Technology & Gadgets,Osaka,2023-05-24,5,109.75,5,2023
1251,1252,34,2,LoopLuxe,Creative & Design Tools,Osaka,2023-05-25,6,414.76,5,2023
1252,1253,79,1,ClassCruise,Educational Tools,Tokyo,2023-05-26,6,25.25,5,2023
1253,1254,61,3,ScriptSage,Software Development Tools,Yokohama,2023-05-26,8,410.83,5,2023
1254,1255,11,1,FunctionFusion,Software Development Tools,Tokyo,2023-05-26,1,263.62,5,2023
1255,1256,8,3,FlowForge,Technology & Gadgets,Yokohama,2023-05-27,8,344.06,5,2023
1256,1257,68,3,FunctionFusion Pro,Software Development Tools,Yokohama,2023-05-28,7,184.53,5,2023
1257,1258,25,2,LogicLantern,Software Development Tools,Osaka,2023-05-28,3,387.68,5,2023
1258,1259,15,3,LoopLark,Creative & Design Tools,Yokohama,2023-05-28,4,405.62,5,2023
1259,1260,20,1,VarVoyage,Educational Tools,Tokyo,2023-05-28,1,30.72,5,2023
1260,1261,63,2,ClassCraft,Educational Tools,Osaka,2023-05-28,3,56.13,5,2023
1261,1262,99,2,PixelPioneer Pro,Creative & Design Tools,Osaka,2023-05-29,1,227.74,5,2023
1262,1263,15,2,LoopLark,Creative & Design Tools,Osaka,2023-05-29,5,445.55,5,2023
1263,1264,27,1,ScriptSeeker,Software Development Tools,Tokyo,2023-05-30,6,23.44,5,2023
1264,1265,43,1,VarVista,Educational Tools,Tokyo,2023-05-30,9,92.49,5,2023
1265,1266,91,3,BitBlaze,Technology & Gadgets,Yokohama,2023-05-31,9,460.18,5,2023
1266,1267,25,3,LogicLantern,Software Development Tools,Yokohama,2023-05-31,4,220.75,5,2023
1267,1268,59,3,AlgoAurora,Creative & Design Tools,Yokohama,2023-05-31,4,102.04,5,2023
1268,1269,25,2,LogicLantern,Software Development Tools,Osaka,2023-06-01,8,406.05,6,2023
1269,1270,30,2,SyntaxSail,Software Development Tools,Osaka,2023-06-02,2,284.49,6,2023
1270,1271,20,3,VarVoyage,Educational Tools,Yokohama,2023-06-02,3,307.01,6,2023
1271,1272,48,2,DataDynamo,Data Analysis & Management,Osaka,2023-06-03,1,79.66,6,2023
1272,1273,94,2,SyntaxStar Plus,Software Development Tools,Osaka,2023-06-03,5,176.8,6,2023
1273,1274,29,3,PixelPioneer,Creative & Design Tools,Yokohama,2023-06-03,3,120.88,6,2023
1274,1275,6,1,PixelPilot,Creative & Design Tools,Tokyo,2023-06-03,9,317.84,6,2023
1275,1276,94,2,SyntaxStar Plus,Software Development Tools,Osaka,2023-06-04,5,319.72,6,2023
1276,1277,63,2,ClassCraft,Educational Tools,Osaka,2023-06-04,6,224.88,6,2023
1277,1278,59,2,AlgoAurora,Creative & Design Tools,Osaka,2023-06-04,4,466.19,6,2023
1278,1279,40,3,LambdaLark,Educational Tools,Yokohama,2023-06-05,1,295.66,6,2023
1279,1280,3,3,AlgoCraft,Creative & Design Tools,Yokohama,2023-06-05,1,118.04,6,2023
1280,1281,18,2,PixelPulse,Creative & Design Tools,Osaka,2023-06-05,5,335.92,6,2023
1281,1282,64,3,LogicLark,Software Development Tools,Yokohama,2023-06-06,6,204.85,6,2023
1282,1283,68,3,FunctionFusion Pro,Software Development Tools,Yokohama,2023-06-06,4,206.71,6,2023
1283,1284,94,3,SyntaxStar Plus,Software Development Tools,Yokohama,2023-06-07,1,41.6,6,2023
1284,1285,56,1,LambdaLyric,Educational Tools,Tokyo,2023-06-07,7,43.49,6,2023
1285,1286,36,3,ModuleMajesty,Technology & Gadgets,Yokohama,2023-06-08,8,416.58,6,2023
1286,1287,81,1,EchoEngine Pro,Technology & Gadgets,Tokyo,2023-06-08,4,382.93,6,2023
1287,1288,8,2,FlowForge,Technology & Gadgets,Osaka,2023-06-08,9,405.04,6,2023
1288,1289,93,1,DataDream Pro,Data Analysis & Management,Tokyo,2023-06-08,6,70.95,6,2023
1289,1290,5,3,SyntaxSage,Software Development Tools,Yokohama,2023-06-09,1,302.2,6,2023
1290,1291,74,3,DataDive,Data Analysis & Management,Yokohama,2023-06-09,2,103.01,6,2023
1291,1292,87,2,DevDynamo Plus,Software Development Tools,Osaka,2023-06-09,9,499.74,6,2023
1292,1293,77,3,PixelPilot Plus,Creative & Design Tools,Yokohama,2023-06-10,7,223.31,6,2023
1293,1294,92,3,EchoElite Pro,Technology & Gadgets,Yokohama,2023-06-11,6,360.06,6,2023
1294,1295,88,1,VarVista Pro,Educational Tools,Tokyo,2023-06-11,2,192.25,6,2023
1295,1296,14,2,ClassCast,Educational Tools,Osaka,2023-06-11,3,363.64,6,2023
1296,1297,51,2,FlowFusion,Technology & Gadgets,Osaka,2023-06-12,1,280.73,6,2023
1297,1298,60,2,LoopLantern,Creative & Design Tools,Osaka,2023-06-12,2,135.78,6,2023
1298,1299,41,2,CodeCraft,Software Development Tools,Osaka,2023-06-13,2,341.8,6,2023
1299,1300,62,2,MethodMingle Pro,Educational Tools,Osaka,2023-06-14,7,350.28,6,2023
1300,1301,42,3,FlowFlare,Technology & Gadgets,Yokohama,2023-06-14,8,413.25,6,2023
1301,1302,98,3,CodeCruise Plus,Software Development Tools,Yokohama,2023-06-15,1,471.22,6,2023
1302,1303,74,2,DataDive,Data Analysis & Management,Osaka,2023-06-15,3,419.39,6,2023
1303,1304,36,2,ModuleMajesty,Technology & Gadgets,Osaka,2023-06-15,2,463.56,6,2023
1304,1305,38,3,CircuitCruise,Technology & Gadgets,Yokohama,2023-06-15,5,158.2,6,2023
1305,1306,99,1,PixelPioneer Pro,Creative & Design Tools,Tokyo,2023-06-15,4,111.48,6,2023
1306,1307,16,1,StringScribe,Software Development Tools,Tokyo,2023-06-16,6,448.37,6,2023
1307,1308,86,2,CodeCatalyst,Software Development Tools,Osaka,2023-06-16,5,73.5,6,2023
1308,1309,98,2,CodeCruise Plus,Software Development Tools,Osaka,2023-06-16,7,71.86,6,2023
1309,1310,87,2,DevDynamo Plus,Software Development Tools,Osaka,2023-06-16,4,183.59,6,2023
1310,1311,37,2,DataDream,Data Analysis & Management,Osaka,2023-06-16,1,357.42,6,2023
1311,1312,26,3,AlgoAria,Technology & Gadgets,Yokohama,2023-06-16,6,176.79,6,2023
1312,1313,67,1,EchoEssence,Technology & Gadgets,Tokyo,2023-06-16,4,317.93,6,2023
1313,1314,8,3,FlowForge,Technology & Gadgets,Yokohama,2023-06-17,7,163.45,6,2023
1314,1315,17,1,DataDrift,Data Analysis & Management,Tokyo,2023-06-17,2,204.43,6,2023
1315,1316,39,2,BitBreeze,Creative & Design Tools,Osaka,2023-06-18,2,352.17,6,2023
1316,1317,22,1,EchoEngine,Technology & Gadgets,Tokyo,2023-06-18,8,363.48,6,2023
1317,1318,83,3,SyntaxScribe,Software Development Tools,Yokohama,2023-06-18,6,491.08,6,2023
1318,1319,75,2,VarVoyager,Educational Tools,Osaka,2023-06-18,7,251.05,6,2023
1319,1320,54,2,CircuitCanvas,Creative & Design Tools,Osaka,2023-06-19,5,324.51,6,2023
1320,1321,47,2,PixelPulse Pro,Creative & Design Tools,Osaka,2023-06-20,2,368.55,6,2023
1321,1322,10,2,CircuitScribe,Creative & Design Tools,Osaka,2023-06-20,4,184.77,6,2023
1322,1323,9,1,DevDive,Software Development Tools,Tokyo,2023-06-20,7,475.11,6,2023
1323,1324,40,2,LambdaLark,Educational Tools,Osaka,2023-06-21,2,303.36,6,2023
1324,1325,98,2,CodeCruise Plus,Software Development Tools,Osaka,2023-06-22,4,456.42,6,2023
1325,1326,64,1,LogicLark,Software Development Tools,Tokyo,2023-06-22,7,11.03,6,2023
1326,1327,90,2,ModuleMagic,Technology & Gadgets,Osaka,2023-06-22,9,382.2,6,2023
1327,1328,25,1,LogicLantern,Software Development Tools,Tokyo,2023-06-22,9,73.14,6,2023
1328,1329,66,1,ModuleMuse Pro,Creative & Design Tools,Tokyo,2023-06-22,5,456.23,6,2023
1329,1330,33,2,BinaryBard,Software Development Tools,Osaka,2023-06-22,6,198.28,6,2023
1330,1331,38,1,CircuitCruise,Technology & Gadgets,Tokyo,2023-06-22,1,263.45,6,2023
1331,1332,100,1,LogicLyric,Software Development Tools,Tokyo,2023-06-23,7,420.89,6,2023
1332,1333,42,2,FlowFlare,Technology & Gadgets,Osaka,2023-06-23,9,10.22,6,2023
1333,1334,84,2,MethodMajesty Pro,Educational Tools,Osaka,2023-06-24,3,378.37,6,2023
1334,1335,12,2,BitBard,Software Development Tools,Osaka,2023-06-24,9,491.2,6,2023
1335,1336,34,3,LoopLuxe,Creative & Design Tools,Yokohama,2023-06-25,2,229.33,6,2023
1336,1337,96,1,FunctionFleet Pro,Software Development Tools,Tokyo,2023-06-25,2,398.76,6,2023
1337,1338,47,1,PixelPulse Pro,Creative & Design Tools,Tokyo,2023-06-25,3,39.71,6,2023
1338,1339,3,3,AlgoCraft,Creative & Design Tools,Yokohama,2023-06-26,4,224.37,6,2023
1339,1340,2,2,ScriptSprint,Software Development Tools,Osaka,2023-06-27,5,270.64,6,2023
1340,1341,6,3,PixelPilot,Creative & Design Tools,Yokohama,2023-06-29,4,442.54,6,2023
1341,1342,50,2,MethodMajesty,Educational Tools,Osaka,2023-06-30,1,315.03,6,2023
1342,1343,11,3,FunctionFusion,Software Development Tools,Yokohama,2023-06-30,7,29.87,6,2023
1343,1344,82,1,LoopLyric,Creative & Design Tools,Tokyo,2023-06-30,4,71.42,6,2023
1344,1345,11,1,FunctionFusion,Software Development Tools,Tokyo,2023-07-01,6,306.0,7,2023
1345,1346,13,2,ModuleMuse,Creative & Design Tools,Osaka,2023-07-01,1,195.67,7,2023
1346,1347,40,3,LambdaLark,Educational Tools,Yokohama,2023-07-01,9,481.14,7,2023
1347,1348,92,3,EchoElite Pro,Technology & Gadgets,Yokohama,2023-07-02,2,24.39,7,2023
1348,1349,39,2,BitBreeze,Creative & Design Tools,Osaka,2023-07-02,6,10.09,7,2023
1349,1350,10,2,CircuitScribe,Creative & Design Tools,Osaka,2023-07-02,8,81.15,7,2023
1350,1351,3,2,AlgoCraft,Creative & Design Tools,Osaka,2023-07-02,5,240.12,7,2023
1351,1352,98,3,CodeCruise Plus,Software Development Tools,Yokohama,2023-07-02,6,117.04,7,2023
1352,1353,90,3,ModuleMagic,Technology & Gadgets,Yokohama,2023-07-03,7,394.37,7,2023
1353,1354,38,3,CircuitCruise,Technology & Gadgets,Yokohama,2023-07-03,7,201.46,7,2023
1354,1355,83,1,SyntaxScribe,Software Development Tools,Tokyo,2023-07-03,6,278.41,7,2023
1355,1356,14,2,ClassCast,Educational Tools,Osaka,2023-07-03,6,434.25,7,2023
1356,1357,21,1,LambdaLuxe,Educational Tools,Tokyo,2023-07-03,9,157.24,7,2023
1357,1358,79,1,ClassCruise,Educational Tools,Tokyo,2023-07-03,9,383.92,7,2023
1358,1359,96,3,FunctionFleet Pro,Software Development Tools,Yokohama,2023-07-03,6,17.87,7,2023
1359,1360,15,2,LoopLark,Creative & Design Tools,Osaka,2023-07-04,2,32.57,7,2023
1360,1361,3,2,AlgoCraft,Creative & Design Tools,Osaka,2023-07-04,9,383.95,7,2023
1361,1362,69,3,BitBard Plus,Software Development Tools,Yokohama,2023-07-04,6,264.89,7,2023
1362,1363,37,3,DataDream,Data Analysis & Management,Yokohama,2023-07-04,8,429.05,7,2023
1363,1364,38,3,CircuitCruise,Technology & Gadgets,Yokohama,2023-07-04,4,191.49,7,2023
1364,1365,10,2,CircuitScribe,Creative & Design Tools,Osaka,2023-07-04,9,77.13,7,2023
1365,1366,69,1,BitBard Plus,Software Development Tools,Tokyo,2023-07-05,5,340.96,7,2023
1366,1367,67,3,EchoEssence,Technology & Gadgets,Yokohama,2023-07-07,1,115.17,7,2023
1367,1368,64,3,LogicLark,Software Development Tools,Yokohama,2023-07-07,8,15.63,7,2023
1368,1369,18,3,PixelPulse,Creative & Design Tools,Yokohama,2023-07-07,2,364.34,7,2023
1369,1370,46,1,AlgoAtlas,Data Analysis & Management,Tokyo,2023-07-07,9,394.78,7,2023
1370,1371,15,3,LoopLark,Creative & Design Tools,Yokohama,2023-07-08,1,495.72,7,2023
1371,1372,65,1,SyntaxSeeker,Software Development Tools,Tokyo,2023-07-09,4,57.81,7,2023
1372,1373,62,1,MethodMingle Pro,Educational Tools,Tokyo,2023-07-09,3,175.11,7,2023
1373,1374,21,2,LambdaLuxe,Educational Tools,Osaka,2023-07-10,4,183.2,7,2023
1374,1375,42,3,FlowFlare,Technology & Gadgets,Yokohama,2023-07-12,2,357.16,7,2023
1375,1376,11,2,FunctionFusion,Software Development Tools,Osaka,2023-07-12,5,190.19,7,2023
1376,1377,56,1,LambdaLyric,Educational Tools,Tokyo,2023-07-12,4,341.03,7,2023
1377,1378,29,1,PixelPioneer,Creative & Design Tools,Tokyo,2023-07-13,9,466.13,7,2023
1378,1379,30,1,SyntaxSail,Software Development Tools,Tokyo,2023-07-13,7,335.99,7,2023
1379,1380,93,1,DataDream Pro,Data Analysis & Management,Tokyo,2023-07-13,5,16.95,7,2023
1380,1381,19,1,MethodMingle,Educational Tools,Tokyo,2023-07-14,3,176.78,7,2023
1381,1382,90,3,ModuleMagic,Technology & Gadgets,Yokohama,2023-07-14,8,141.79,7,2023
1382,1383,25,2,LogicLantern,Software Development Tools,Osaka,2023-07-14,8,262.67,7,2023
1383,1384,35,3,StringStream,Software Development Tools,Yokohama,2023-07-14,7,270.48,7,2023
1384,1385,76,3,BinaryBard Pro,Software Development Tools,Yokohama,2023-07-15,1,293.8,7,2023
1385,1386,13,2,ModuleMuse,Creative & Design Tools,Osaka,2023-07-16,5,495.37,7,2023
1386,1387,39,3,BitBreeze,Creative & Design Tools,Yokohama,2023-07-16,1,394.58,7,2023
1387,1388,63,2,ClassCraft,Educational Tools,Osaka,2023-07-16,1,453.63,7,2023
1388,1389,88,3,VarVista Pro,Educational Tools,Yokohama,2023-07-17,1,253.68,7,2023
1389,1390,56,3,LambdaLyric,Educational Tools,Yokohama,2023-07-17,8,429.87,7,2023
1390,1391,39,1,BitBreeze,Creative & Design Tools,Tokyo,2023-07-18,9,404.33,7,2023
1391,1392,11,3,FunctionFusion,Software Development Tools,Yokohama,2023-07-19,5,223.4,7,2023
1392,1393,16,2,StringScribe,Software Development Tools,Osaka,2023-07-19,6,353.02,7,2023
1393,1394,92,2,EchoElite Pro,Technology & Gadgets,Osaka,2023-07-21,2,365.18,7,2023
1394,1395,12,3,BitBard,Software Development Tools,Yokohama,2023-07-21,6,66.85,7,2023
1395,1396,75,1,VarVoyager,Educational Tools,Tokyo,2023-07-21,3,439.85,7,2023
1396,1397,41,3,CodeCraft,Software Development Tools,Yokohama,2023-07-21,7,71.6,7,2023
1397,1398,23,2,BinaryBloom,Creative & Design Tools,Osaka,2023-07-23,2,210.07,7,2023
1398,1399,72,2,ByteBard,Software Development Tools,Osaka,2023-07-23,8,96.29,7,2023
1399,1400,65,1,SyntaxSeeker,Software Development Tools,Tokyo,2023-07-23,6,424.47,7,2023
1400,1401,94,1,SyntaxStar Plus,Software Development Tools,Tokyo,2023-07-23,8,82.61,7,2023
1401,1402,44,2,SyntaxStar,Software Development Tools,Osaka,2023-07-23,5,273.13,7,2023
1402,1403,42,2,FlowFlare,Technology & Gadgets,Osaka,2023-07-23,1,326.59,7,2023
1403,1404,97,3,AlgoAria Pro,Technology & Gadgets,Yokohama,2023-07-24,2,485.68,7,2023
1404,1405,12,3,BitBard,Software Development Tools,Yokohama,2023-07-24,3,420.75,7,2023
1405,1406,17,3,DataDrift,Data Analysis & Management,Yokohama,2023-07-25,4,499.78,7,2023
1406,1407,36,2,ModuleMajesty,Technology & Gadgets,Osaka,2023-07-25,8,398.34,7,2023
1407,1408,34,2,LoopLuxe,Creative & Design Tools,Osaka,2023-07-25,2,442.31,7,2023
1408,1409,9,3,DevDive,Software Development Tools,Yokohama,2023-07-26,2,31.75,7,2023
1409,1410,71,1,StringStar,Software Development Tools,Tokyo,2023-07-26,1,282.19,7,2023
1410,1411,29,2,PixelPioneer,Creative & Design Tools,Osaka,2023-07-26,4,65.34,7,2023
1411,1412,71,1,StringStar,Software Development Tools,Tokyo,2023-07-27,4,369.2,7,2023
1412,1413,92,1,EchoElite Pro,Technology & Gadgets,Tokyo,2023-07-27,4,258.65,7,2023
1413,1414,40,2,LambdaLark,Educational Tools,Osaka,2023-07-27,9,57.78,7,2023
1414,1415,63,3,ClassCraft,Educational Tools,Yokohama,2023-07-27,3,127.79,7,2023
1415,1416,9,2,DevDive,Software Development Tools,Osaka,2023-07-28,3,94.32,7,2023
1416,1417,47,2,PixelPulse Pro,Creative & Design Tools,Osaka,2023-07-29,2,497.48,7,2023
1417,1418,68,2,FunctionFusion Pro,Software Development Tools,Osaka,2023-07-29,5,260.72,7,2023
1418,1419,39,2,BitBreeze,Creative & Design Tools,Osaka,2023-07-29,3,372.12,7,2023
1419,1420,19,3,MethodMingle,Educational Tools,Yokohama,2023-07-30,8,246.31,7,2023
1420,1421,40,2,LambdaLark,Educational Tools,Osaka,2023-07-30,6,229.92,7,2023
1421,1422,89,2,StringStream Pro,Software Development Tools,Osaka,2023-07-30,5,277.96,7,2023
1422,1423,94,2,SyntaxStar Plus,Software Development Tools,Osaka,2023-07-30,7,164.42,7,2023
1423,1424,38,1,CircuitCruise,Technology & Gadgets,Tokyo,2023-07-31,6,423.68,7,2023
1424,1425,64,3,LogicLark,Software Development Tools,Yokohama,2023-08-01,7,477.48,8,2023
1425,1426,89,2,StringStream Pro,Software Development Tools,Osaka,2023-08-01,7,326.76,8,2023
1426,1427,87,3,DevDynamo Plus,Software Development Tools,Yokohama,2023-08-02,3,323.91,8,2023
1427,1428,42,2,FlowFlare,Technology & Gadgets,Osaka,2023-08-02,9,203.42,8,2023
1428,1429,70,2,CodeCove,Software Development Tools,Osaka,2023-08-02,7,323.41,8,2023
